customer_id,frequency,monetary,avg_discount,recency,support_ticket_count,last_visit_days_ago,segment_name
CUST02287,7,7044.49,0.24,100,1.0,12,At-Risk Customers
CUST02288,5,4722.57,0.27999999999999997,58,1.0,21,Loyal Customers
CUST02289,4,4308.88,0.3,93,1.0,6,At-Risk Customers
CUST02290,5,5620.530000000001,0.28200000000000003,76,2.0,7,High-Value but Unhappy
CUST02291,6,3936.09,0.3116666666666667,214,0.0,31,Dormant Customers
CUST02292,4,2077.06,0.2825,4,1.0,4,Champions
CUST02293,4,4413.400000000001,0.1925,287,0.0,44,Dormant Customers
CUST02294,2,785.8399999999999,0.33999999999999997,19,1.0,7,Discount-Sensitive Customers
CUST02295,2,958.6199999999999,0.35,24,1.0,0,Discount-Sensitive Customers
CUST02296,5,2333.01,0.32,73,2.0,3,High-Value but Unhappy
CUST02297,1,389.45,0.19,27,0.0,1,At-Risk Customers
CUST02298,6,4073.9900000000002,0.35000000000000003,100,1.0,36,Discount-Sensitive Customers
CUST02299,1,1062.37,0.16,101,0.0,19,At-Risk Customers
CUST02300,3,3051.79,0.14333333333333334,104,0.0,29,At-Risk Customers
CUST02301,3,1446.59,0.2733333333333334,126,0.0,35,Dormant Customers
CUST02302,3,1243.3400000000001,0.30333333333333334,79,1.0,28,Discount-Sensitive Customers
CUST02303,1,590.19,0.01,24,1.0,0,At-Risk Customers
CUST02304,6,2964.84,0.315,36,0.0,14,Discount-Sensitive Customers
CUST02305,7,5250.78,0.28285714285714286,40,0.0,1,Loyal Customers
CUST02306,2,2087.3199999999997,0.155,74,1.0,9,At-Risk Customers
CUST02307,2,1057.9,0.185,24,0.0,13,Loyal Customers
CUST02308,3,2021.26,0.37333333333333335,116,0.0,22,Discount-Sensitive Customers
CUST02309,1,359.12,0.22,562,0.0,60,Dormant Customers
CUST02310,5,3787.63,0.236,25,2.0,1,High-Value but Unhappy
CUST02311,6,2984.76,0.38166666666666665,200,1.0,38,Dormant Customers
CUST02312,7,4727.71,0.29857142857142854,205,3.0,48,High-Value but Unhappy
CUST02313,1,583.08,0.36,171,0.0,30,Dormant Customers
CUST02314,1,443.94,0.35,0,0.0,0,Discount-Sensitive Customers
CUST02315,8,5134.64,0.2725,39,3.0,22,High-Value but Unhappy
CUST02316,1,552.35,0.44,17,0.0,8,Discount-Sensitive Customers
CUST02317,7,6148.13,0.24,1,2.0,0,High-Value but Unhappy
CUST02318,1,514.56,0.3,85,0.0,18,At-Risk Customers
CUST02319,1,1156.63,0.4,36,0.0,21,Discount-Sensitive Customers
CUST02320,2,519.24,0.345,97,0.0,15,Discount-Sensitive Customers
CUST02321,6,4633.05,0.33166666666666667,172,1.0,18,Dormant Customers
CUST02322,4,3153.22,0.29,38,0.0,0,Loyal Customers
CUST02323,2,3391.66,0.19,84,1.0,15,At-Risk Customers
CUST02324,3,2455.75,0.28,178,1.0,43,Dormant Customers
CUST02325,5,2255.7400000000002,0.354,14,1.0,0,Discount-Sensitive Customers
CUST02326,1,831.86,0.2,14,0.0,0,At-Risk Customers
CUST02327,3,1354.68,0.2733333333333334,160,1.0,32,Dormant Customers
CUST02328,1,639.75,0.34,13,0.0,0,Discount-Sensitive Customers
CUST02329,5,4216.7699999999995,0.11200000000000002,90,1.0,17,At-Risk Customers
CUST02330,6,6079.95,0.25166666666666665,75,4.0,3,High-Value but Unhappy
CUST02331,8,8892.78,0.27125,11,1.0,0,Champions
CUST02332,4,4620.94,0.2375,17,1.0,16,Champions
CUST02333,1,648.38,0.29,0,0.0,7,At-Risk Customers
CUST02334,1,1812.0,0.19,13,0.0,1,At-Risk Customers
CUST02335,4,2535.74,0.1875,40,0.0,13,Loyal Customers
CUST02336,2,777.1700000000001,0.225,78,0.0,4,At-Risk Customers
CUST02337,1,1911.28,0.19,13,0.0,0,At-Risk Customers
CUST02338,2,1594.4499999999998,0.375,31,1.0,0,Discount-Sensitive Customers
CUST02339,5,3093.07,0.21000000000000002,31,2.0,0,High-Value but Unhappy
CUST02340,7,6261.87,0.24714285714285714,28,3.0,1,High-Value but Unhappy
CUST02341,1,490.32,0.13,31,0.0,7,At-Risk Customers
CUST02342,2,1718.3899999999999,0.24,57,1.0,0,Loyal Customers
CUST02343,1,1077.84,0.13,24,0.0,0,At-Risk Customers
CUST02344,1,536.58,0.33,19,0.0,18,Discount-Sensitive Customers
CUST02345,5,3378.75,0.22200000000000003,33,0.0,9,Loyal Customers
CUST02346,3,1415.13,0.3333333333333333,16,2.0,0,High-Value but Unhappy
CUST02347,1,1102.94,0.28,92,0.0,20,At-Risk Customers
CUST02348,4,4886.8,0.2825,115,0.0,33,At-Risk Customers
CUST02349,3,1811.6,0.22,54,0.0,8,Loyal Customers
CUST02350,3,3619.51,0.2966666666666667,132,0.0,21,Dormant Customers
CUST02351,1,1592.34,0.26,239,0.0,56,Dormant Customers
CUST02352,4,2251.45,0.255,8,0.0,15,Champions
CUST02353,5,3152.52,0.368,150,1.0,24,Dormant Customers
CUST02354,1,666.97,0.35,19,0.0,0,Discount-Sensitive Customers
CUST02355,7,3620.0899999999997,0.3628571428571429,9,3.0,0,High-Value but Unhappy
CUST02356,2,1160.46,0.225,34,0.0,0,Loyal Customers
CUST02357,8,7592.09,0.195,30,2.0,0,High-Value but Unhappy
CUST02358,3,2849.58,0.2733333333333334,72,3.0,0,High-Value but Unhappy
CUST02359,4,2631.74,0.24250000000000002,28,0.0,2,Champions
CUST02360,2,830.9399999999999,0.365,39,0.0,12,Discount-Sensitive Customers
CUST02361,1,430.86,0.28,43,0.0,13,At-Risk Customers
CUST02362,2,2072.46,0.36,20,0.0,12,Discount-Sensitive Customers
CUST02363,2,2190.38,0.18,20,1.0,8,Loyal Customers
CUST02364,2,1091.09,0.325,153,1.0,31,Dormant Customers
CUST02365,5,4018.01,0.33399999999999996,9,0.0,11,Discount-Sensitive Customers
CUST02366,5,2837.05,0.32199999999999995,219,0.0,34,Dormant Customers
CUST02367,4,2571.52,0.2925,70,1.0,15,At-Risk Customers
CUST02368,4,4203.85,0.3325,157,3.0,33,High-Value but Unhappy
CUST02369,1,377.41,0.17,22,0.0,0,At-Risk Customers
CUST02370,3,1826.48,0.20666666666666667,21,1.0,0,Champions
CUST02371,4,2578.0099999999998,0.3175,44,2.0,12,High-Value but Unhappy
CUST02372,5,2903.5299999999997,0.242,23,1.0,9,Champions
CUST02373,3,2811.29,0.35666666666666663,7,1.0,0,Discount-Sensitive Customers
CUST02374,1,158.59,0.43,80,0.0,20,Discount-Sensitive Customers
CUST02375,1,530.02,0.28,81,0.0,26,Low-Engagement Customers
CUST02376,3,2320.3599999999997,0.24666666666666667,4,0.0,0,Champions
CUST02377,2,1996.9699999999998,0.445,32,0.0,17,Discount-Sensitive Customers
CUST02378,2,1141.79,0.315,2,0.0,0,Discount-Sensitive Customers
CUST02379,1,588.32,0.35,112,0.0,25,Discount-Sensitive Customers
CUST02380,1,331.92,0.51,136,0.0,29,Dormant Customers
CUST02381,1,798.67,0.4,4,1.0,8,Discount-Sensitive Customers
CUST02382,7,6958.09,0.23,89,1.0,7,At-Risk Customers
CUST02383,4,1842.06,0.265,108,2.0,23,High-Value but Unhappy
CUST02384,3,2259.81,0.30666666666666664,68,1.0,28,Discount-Sensitive Customers
CUST02385,1,873.79,0.32,27,0.0,5,Discount-Sensitive Customers
CUST02386,2,1758.17,0.145,0,0.0,0,Loyal Customers
CUST02387,1,324.03,0.28,97,1.0,23,Low-Engagement Customers
CUST02388,1,2614.56,0.35,49,0.0,9,Discount-Sensitive Customers
CUST02389,4,1987.76,0.23,125,2.0,26,High-Value but Unhappy
CUST02390,3,2336.76,0.33666666666666667,282,0.0,60,Dormant Customers
CUST02391,1,767.26,0.32,52,1.0,18,Discount-Sensitive Customers
CUST02392,3,1858.71,0.36000000000000004,96,0.0,20,Discount-Sensitive Customers
CUST02393,6,5816.6900000000005,0.22166666666666668,122,2.0,29,High-Value but Unhappy
CUST02394,5,4632.17,0.182,38,2.0,5,High-Value but Unhappy
CUST02395,4,1428.0,0.3,364,4.0,60,High-Value but Unhappy
CUST02396,1,553.88,0.23,114,1.0,42,Low-Engagement Customers
CUST02397,1,451.68,0.34,58,0.0,25,Discount-Sensitive Customers
CUST02398,7,4117.02,0.31285714285714283,49,2.0,10,High-Value but Unhappy
CUST02399,4,2579.22,0.36,276,0.0,60,Dormant Customers
CUST02400,2,1017.49,0.25,110,0.0,11,At-Risk Customers
